Name,ModuleName
alljoyn_permissionconfigurator_getapplicationstate,MSAJApi.dll
alljoyn_permissionconfigurator_getclaimcapabilities,MSAJApi.dll
alljoyn_permissionconfigurator_getclaimcapabilitiesadditionalinfo,MSAJApi.dll
alljoyn_permissionconfigurator_getdefaultclaimcapabilities,MSAJApi.dll
alljoyn_permissionconfigurator_getdefaultpolicy,MSAJApi.dll
alljoyn_permissionconfigurator_getidentity,MSAJApi.dll
alljoyn_permissionconfigurator_getidentitycertificateid,MSAJApi.dll
alljoyn_permissionconfigurator_getmanifests,MSAJApi.dll
alljoyn_permissionconfigurator_getmanifesttemplate,MSAJApi.dll
alljoyn_permissionconfigurator_getmembershipsummaries,MSAJApi.dll
alljoyn_permissionconfigurator_getpolicy,MSAJApi.dll
alljoyn_permissionconfigurator_getpublickey,MSAJApi.dll
alljoyn_permissionconfigurator_installmanifests,MSAJApi.dll
alljoyn_permissionconfigurator_installmembership,MSAJApi.dll
alljoyn_permissionconfigurator_manifestarray_cleanup,MSAJApi.dll
alljoyn_permissionconfigurator_manifesttemplate_destroy,MSAJApi.dll
alljoyn_permissionconfigurator_policy_destroy,MSAJApi.dll
alljoyn_permissionconfigurator_publickey_destroy,MSAJApi.dll
alljoyn_permissionconfigurator_removemembership,MSAJApi.dll
alljoyn_permissionconfigurator_reset,MSAJApi.dll
alljoyn_permissionconfigurator_resetpolicy,MSAJApi.dll
alljoyn_permissionconfigurator_setapplicationstate,MSAJApi.dll
alljoyn_permissionconfigurator_setclaimcapabilities,MSAJApi.dll
alljoyn_permissionconfigurator_setclaimcapabilitiesadditionalinfo,MSAJApi.dll
alljoyn_permissionconfigurator_setmanifestfromxml,MSAJApi.dll
alljoyn_permissionconfigurator_setmanifesttemplatefromxml,MSAJApi.dll
alljoyn_permissionconfigurator_startmanagement,MSAJApi.dll
alljoyn_permissionconfigurator_updateidentity,MSAJApi.dll
alljoyn_permissionconfigurator_updatepolicy,MSAJApi.dll
alljoyn_pinglistener_create,MSAJApi.dll
alljoyn_pinglistener_destroy,MSAJApi.dll
alljoyn_proxybusobject_addchild,MSAJApi.dll
alljoyn_proxybusobject_addinterface,MSAJApi.dll
alljoyn_proxybusobject_addinterface_by_name,MSAJApi.dll
alljoyn_proxybusobject_copy,MSAJApi.dll
alljoyn_proxybusobject_create,MSAJApi.dll
alljoyn_proxybusobject_create_secure,MSAJApi.dll
alljoyn_proxybusobject_destroy,MSAJApi.dll
alljoyn_proxybusobject_enablepropertycaching,MSAJApi.dll
alljoyn_proxybusobject_getallproperties,MSAJApi.dll
alljoyn_proxybusobject_getallpropertiesasync,MSAJApi.dll
alljoyn_proxybusobject_getchild,MSAJApi.dll
alljoyn_proxybusobject_getchildren,MSAJApi.dll
alljoyn_proxybusobject_getinterface,MSAJApi.dll
alljoyn_proxybusobject_getinterfaces,MSAJApi.dll
alljoyn_proxybusobject_getpath,MSAJApi.dll
alljoyn_proxybusobject_getproperty,MSAJApi.dll
alljoyn_proxybusobject_getpropertyasync,MSAJApi.dll
alljoyn_proxybusobject_getservicename,MSAJApi.dll
alljoyn_proxybusobject_getsessionid,MSAJApi.dll
alljoyn_proxybusobject_getuniquename,MSAJApi.dll
alljoyn_proxybusobject_implementsinterface,MSAJApi.dll
alljoyn_proxybusobject_introspectremoteobject,MSAJApi.dll
alljoyn_proxybusobject_introspectremoteobjectasync,MSAJApi.dll
alljoyn_proxybusobject_issecure,MSAJApi.dll
alljoyn_proxybusobject_isvalid,MSAJApi.dll
alljoyn_proxybusobject_methodcall,MSAJApi.dll
alljoyn_proxybusobject_methodcallasync,MSAJApi.dll
alljoyn_proxybusobject_methodcallasync_member,MSAJApi.dll
alljoyn_proxybusobject_methodcall_member,MSAJApi.dll
alljoyn_proxybusobject_methodcall_member_noreply,MSAJApi.dll
alljoyn_proxybusobject_methodcall_noreply,MSAJApi.dll
alljoyn_proxybusobject_parsexml,MSAJApi.dll
alljoyn_proxybusobject_ref_create,MSAJApi.dll
alljoyn_proxybusobject_ref_decref,MSAJApi.dll
alljoyn_proxybusobject_ref_get,MSAJApi.dll
alljoyn_proxybusobject_ref_incref,MSAJApi.dll
alljoyn_proxybusobject_registerpropertieschangedlistener,MSAJApi.dll
alljoyn_proxybusobject_removechild,MSAJApi.dll
alljoyn_proxybusobject_secureconnection,MSAJApi.dll
alljoyn_proxybusobject_secureconnectionasync,MSAJApi.dll
alljoyn_proxybusobject_setproperty,MSAJApi.dll
alljoyn_proxybusobject_setpropertyasync,MSAJApi.dll
alljoyn_proxybusobject_unregisterpropertieschangedlistener,MSAJApi.dll
alljoyn_routerinit,MSAJApi.dll
alljoyn_routerinitwithconfig,MSAJApi.dll
alljoyn_routershutdown,MSAJApi.dll
alljoyn_securityapplicationproxy_claim,MSAJApi.dll
alljoyn_securityapplicationproxy_computemanifestdigest,MSAJApi.dll
alljoyn_securityapplicationproxy_create,MSAJApi.dll
alljoyn_securityapplicationproxy_destroy,MSAJApi.dll
alljoyn_securityapplicationproxy_digest_destroy,MSAJApi.dll
alljoyn_securityapplicationproxy_eccpublickey_destroy,MSAJApi.dll
alljoyn_securityapplicationproxy_endmanagement,MSAJApi.dll
alljoyn_securityapplicationproxy_getapplicationstate,MSAJApi.dll
alljoyn_securityapplicationproxy_getclaimcapabilities,MSAJApi.dll
alljoyn_securityapplicationproxy_getclaimcapabilitiesadditionalinfo,MSAJApi.dll
alljoyn_securityapplicationproxy_getdefaultpolicy,MSAJApi.dll
alljoyn_securityapplicationproxy_geteccpublickey,MSAJApi.dll
alljoyn_securityapplicationproxy_getmanifesttemplate,MSAJApi.dll
alljoyn_securityapplicationproxy_getpermissionmanagementsessionport,MSAJApi.dll
alljoyn_securityapplicationproxy_getpolicy,MSAJApi.dll
alljoyn_securityapplicationproxy_installmembership,MSAJApi.dll
alljoyn_securityapplicationproxy_manifesttemplate_destroy,MSAJApi.dll
alljoyn_securityapplicationproxy_manifest_destroy,MSAJApi.dll
alljoyn_securityapplicationproxy_policy_destroy,MSAJApi.dll
alljoyn_securityapplicationproxy_reset,MSAJApi.dll
alljoyn_securityapplicationproxy_resetpolicy,MSAJApi.dll
alljoyn_securityapplicationproxy_setmanifestsignature,MSAJApi.dll
alljoyn_securityapplicationproxy_signmanifest,MSAJApi.dll
alljoyn_securityapplicationproxy_startmanagement,MSAJApi.dll
alljoyn_securityapplicationproxy_updateidentity,MSAJApi.dll
alljoyn_securityapplicationproxy_updatepolicy,MSAJApi.dll
alljoyn_sessionlistener_create,MSAJApi.dll
alljoyn_sessionlistener_destroy,MSAJApi.dll
alljoyn_sessionopts_cmp,MSAJApi.dll
alljoyn_sessionopts_create,MSAJApi.dll
alljoyn_sessionopts_destroy,MSAJApi.dll
alljoyn_sessionopts_get_multipoint,MSAJApi.dll
alljoyn_sessionopts_get_proximity,MSAJApi.dll
alljoyn_sessionopts_get_traffic,MSAJApi.dll
alljoyn_sessionopts_get_transports,MSAJApi.dll
alljoyn_sessionopts_iscompatible,MSAJApi.dll
alljoyn_sessionopts_set_multipoint,MSAJApi.dll
alljoyn_sessionopts_set_proximity,MSAJApi.dll
alljoyn_sessionopts_set_traffic,MSAJApi.dll
alljoyn_sessionopts_set_transports,MSAJApi.dll
alljoyn_sessionportlistener_create,MSAJApi.dll
alljoyn_sessionportlistener_destroy,MSAJApi.dll
alljoyn_shutdown,MSAJApi.dll
alljoyn_unity_deferred_callbacks_process,MSAJApi.dll
alljoyn_unity_set_deferred_callback_mainthread_only,MSAJApi.dll
AllocateAndInitializeSid,advapi32.dll
AllocateAndInitializeSid,api-ms-win-downlevel-advapi32-l1-1-0.dll
AllocateAndInitializeSid,api-ms-win-downlevel-advapi32-l1-1-1.dll
AllocateAndInitializeSid,api-ms-win-security-base-l1-1-0.dll
AllocateAndInitializeSid,api-ms-win-security-base-l1-2-0.dll
AllocateAndInitializeSid,api-ms-win-security-base-l1-2-1.dll
AllocateAndInitializeSid,api-ms-win-security-base-l1-2-2.dll
AllocateLocallyUniqueId,advapi32.dll
AllocateLocallyUniqueId,api-ms-win-downlevel-advapi32-l1-1-0.dll
AllocateLocallyUniqueId,api-ms-win-downlevel-advapi32-l1-1-1.dll
AllocateLocallyUniqueId,api-ms-win-security-base-l1-1-0.dll
AllocateLocallyUniqueId,api-ms-win-security-base-l1-2-0.dll
AllocateLocallyUniqueId,api-ms-win-security-base-l1-2-1.dll
AllocateLocallyUniqueId,api-ms-win-security-base-l1-2-2.dll
AmdGetCfxModuleHandle,aticfx32.dll
AmdGetCfxModuleHandle,aticfx64.dll
AmdGetDxcModuleHandle,amdxc32.dll
AmdGetDxcModuleHandle,amdxc64.dll
AmdGetDxxModuleHandle,atidxx32.dll
AmdGetDxxModuleHandle,atidxx64.dll
asctime,api-ms-win-crt-time-l1-1-0.dll
asctime_s,api-ms-win-crt-time-l1-1-0.dll
asin,api-ms-win-crt-math-l1-1-0.dll
asinf,api-ms-win-crt-math-l1-1-0.dll
asinh,api-ms-win-crt-math-l1-1-0.dll
asinhf,api-ms-win-crt-math-l1-1-0.dll
asinhl,api-ms-win-crt-math-l1-1-0.dll
atan,api-ms-win-crt-math-l1-1-0.dll
atan2,api-ms-win-crt-math-l1-1-0.dll
atan2f,api-ms-win-crt-math-l1-1-0.dll
atanf,api-ms-win-crt-math-l1-1-0.dll
atanh,api-ms-win-crt-math-l1-1-0.dll
atanhf,api-ms-win-crt-math-l1-1-0.dll
atanhl,api-ms-win-crt-math-l1-1-0.dll
atof,api-ms-win-crt-convert-l1-1-0.dll
atoi,api-ms-win-core-crt-l1-1-0.dll
atoi,api-ms-win-crt-convert-l1-1-0.dll
atol,api-ms-win-core-crt-l1-1-0.dll
atol,api-ms-win-crt-convert-l1-1-0.dll
atoll,api-ms-win-crt-convert-l1-1-0.dll
BCryptCloseAlgorithmProvider,Bcrypt.dll
BCryptCreateHash,Bcrypt.dll
BCryptCreateMultiHash,Bcrypt.dll
BCryptDecrypt,Bcrypt.dll
BCryptDeriveKey,Bcrypt.dll
BCryptDeriveKeyCapi,Bcrypt.dll
BCryptDeriveKeyPBKDF2,Bcrypt.dll
BCryptDestroyHash,Bcrypt.dll
BCryptDestroyKey,Bcrypt.dll
BCryptDestroySecret,Bcrypt.dll
BCryptDuplicateHash,Bcrypt.dll
BCryptDuplicateKey,Bcrypt.dll
BCryptEncrypt,Bcrypt.dll
BCryptEnumAlgorithms,Bcrypt.dll
BCryptEnumProviders,Bcrypt.dll
BCryptExportKey,Bcrypt.dll
BCryptFinalizeKeyPair,Bcrypt.dll
BCryptFinishHash,Bcrypt.dll
BCryptFreeBuffer,Bcrypt.dll
BCryptGenerateKeyPair,Bcrypt.dll
BCryptGenerateSymmetricKey,Bcrypt.dll
BCryptGenRandom,Bcrypt.dll
BCryptGetFipsAlgorithmMode,Bcrypt.dll
BCryptGetProperty,Bcrypt.dll
BCryptHash,Bcrypt.dll
BCryptHashData,Bcrypt.dll
BCryptImportKey,Bcrypt.dll
BCryptImportKeyPair,Bcrypt.dll
BCryptKeyDerivation,Bcrypt.dll
BCryptOpenAlgorithmProvider,Bcrypt.dll
BCryptProcessMultiOperations,Bcrypt.dll
BCryptSecretAgreement,Bcrypt.dll
BCryptSetProperty,Bcrypt.dll
BCryptSignHash,Bcrypt.dll
BCryptVerifySignature,Bcrypt.dll
bind,ws2_32.dll
BindMoniker,ext-ms-win-com-ole32-l1-1-5.dll
BindMoniker,ole32.dll
bsearch,api-ms-win-crt-utility-l1-1-0.dll
bsearch_s,api-ms-win-crt-utility-l1-1-0.dll
BSTR_UserFree,oleaut32.dll
BSTR_UserFree64,oleaut32.dll
BSTR_UserMarshal,oleaut32.dll
BSTR_UserMarshal64,oleaut32.dll
BSTR_UserSize,oleaut32.dll
BSTR_UserSize64,oleaut32.dll
BSTR_UserUnmarshal,oleaut32.dll
BSTR_UserUnmarshal64,oleaut32.dll
btowc,api-ms-win-crt-convert-l1-1-0.dll
c16rtomb,api-ms-win-crt-convert-l1-1-0.dll
c32rtomb,api-ms-win-crt-convert-l1-1-0.dll
cabs,api-ms-win-crt-math-l1-1-0.dll
cabsf,api-ms-win-crt-math-l1-1-0.dll
cabsl,api-ms-win-crt-math-l1-1-0.dll
cacos,api-ms-win-crt-math-l1-1-0.dll
cacosf,api-ms-win-crt-math-l1-1-0.dll
cacosh,api-ms-win-crt-math-l1-1-0.dll
cacoshf,api-ms-win-crt-math-l1-1-0.dll
cacoshl,api-ms-win-crt-math-l1-1-0.dll
cacosl,api-ms-win-crt-math-l1-1-0.dll
CallbackMayRunLong,api-ms-win-core-threadpool-l1-1-0.dll
CallbackMayRunLong,api-ms-win-core-threadpool-l1-2-0.dll
CallbackMayRunLong,api-ms-win-downlevel-kernel32-l1-1-0.dll
CallbackMayRunLong,kernel32.dll
calloc,api-ms-win-crt-heap-l1-1-0.dll
CancelIo,api-ms-win-core-io-l1-1-1.dll
CancelIo,api-ms-win-downlevel-kernel32-l1-1-0.dll
CancelIo,kernel32.dll
CancelIoEx,api-ms-win-core-io-l1-1-0.dll
CancelIoEx,api-ms-win-core-io-l1-1-1.dll
CancelIoEx,api-ms-win-downlevel-kernel32-l1-1-0.dll
CancelIoEx,kernel32.dll
CancelMibChangeNotify2,iphlpapi.dll
CancelThreadpoolIo,api-ms-win-core-threadpool-l1-1-0.dll
CancelThreadpoolIo,api-ms-win-core-threadpool-l1-2-0.dll
CancelThreadpoolIo,api-ms-win-downlevel-kernel32-l1-1-0.dll
CancelThreadpoolIo,kernel32.dll
CancelWaitableTimer,api-ms-win-core-synch-l1-1-0.dll
CancelWaitableTimer,api-ms-win-core-synch-l1-2-0.dll
CancelWaitableTimer,api-ms-win-core-synch-l1-2-1.dll
CancelWaitableTimer,api-ms-win-downlevel-kernel32-l1-1-0.dll
CancelWaitableTimer,kernel32.dll
carg,api-ms-win-crt-math-l1-1-0.dll
cargf,api-ms-win-crt-math-l1-1-0.dll
cargl,api-ms-win-crt-math-l1-1-0.dll
casin,api-ms-win-crt-math-l1-1-0.dll
casinf,api-ms-win-crt-math-l1-1-0.dll
casinh,api-ms-win-crt-math-l1-1-0.dll
casinhf,api-ms-win-crt-math-l1-1-0.dll
casinhl,api-ms-win-crt-math-l1-1-0.dll
casinl,api-ms-win-crt-math-l1-1-0.dll
catan,api-ms-win-crt-math-l1-1-0.dll
catanf,api-ms-win-crt-math-l1-1-0.dll
catanh,api-ms-win-crt-math-l1-1-0.dll
catanhf,api-ms-win-crt-math-l1-1-0.dll
catanhl,api-ms-win-crt-math-l1-1-0.dll
catanl,api-ms-win-crt-math-l1-1-0.dll
cbrt,api-ms-win-crt-math-l1-1-0.dll
cbrtf,api-ms-win-crt-math-l1-1-0.dll
cbrtl,api-ms-win-crt-math-l1-1-0.dll
ccos,api-ms-win-crt-math-l1-1-0.dll
ccosf,api-ms-win-crt-math-l1-1-0.dll
ccosh,api-ms-win-crt-math-l1-1-0.dll
ccoshf,api-ms-win-crt-math-l1-1-0.dll
ccoshl,api-ms-win-crt-math-l1-1-0.dll
ccosl,api-ms-win-crt-math-l1-1-0.dll
ceil,api-ms-win-crt-math-l1-1-0.dll
ceilf,api-ms-win-crt-math-l1-1-0.dll
CeipIsOptedIn,api-ms-win-core-windowsceip-l1-1-0.dll
CeipIsOptedIn,kernel32.dll
CertAddCertificateContextToStore,crypt32.dll
CertAddCertificateLinkToStore,crypt32.dll
CertAddCRLContextToStore,crypt32.dll
CertAddCRLLinkToStore,crypt32.dll
CertAddCTLContextToStore,crypt32.dll
CertAddCTLLinkToStore,crypt32.dll
CertAddEncodedCertificateToStore,crypt32.dll
CertAddEncodedCRLToStore,crypt32.dll
CertAddEncodedCTLToStore,crypt32.dll
CertAddSerializedElementToStore,crypt32.dll
CertAddStoreToCollection,crypt32.dll
CertCloseStore,crypt32.dll
CertCompareCertificate,crypt32.dll
CertCompareCertificateName,crypt32.dll
CertCompareIntegerBlob,crypt32.dll
CertControlStore,crypt32.dll
CertCreateCertificateChainEngine,crypt32.dll
CertCreateCertificateContext,crypt32.dll
CertCreateContext,crypt32.dll
CertCreateCRLContext,crypt32.dll
CertCreateCTLContext,crypt32.dll
CertCreateSelfSignCertificate,crypt32.dll
CertDeleteCertificateFromStore,crypt32.dll
CertDeleteCRLFromStore,crypt32.dll
CertDeleteCTLFromStore,crypt32.dll
CertDuplicateCertificateChain,crypt32.dll
CertDuplicateCertificateContext,crypt32.dll
CertDuplicateCRLContext,crypt32.dll
CertDuplicateCTLContext,crypt32.dll
CertDuplicateStore,crypt32.dll
CertEnumCertificateContextProperties,crypt32.dll
CertEnumCertificatesInStore,crypt32.dll
CertEnumCRLContextProperties,crypt32.dll
CertEnumCRLsInStore,crypt32.dll
CertEnumCTLContextProperties,crypt32.dll
CertEnumCTLsInStore,crypt32.dll
CertEnumPhysicalStore,crypt32.dll
CertEnumSystemStore,crypt32.dll
CertEnumSystemStoreLocation,crypt32.dll
CertFindAttribute,crypt32.dll
CertFindCertificateInCRL,crypt32.dll
CertFindCertificateInStore,crypt32.dll
CertFindCRLInStore,crypt32.dll
CertFindCTLInStore,crypt32.dll
CertFindExtension,crypt32.dll
CertFindRDNAttr,crypt32.dll
CertFindSubjectInCTL,crypt32.dll
CertFreeCertificateChain,crypt32.dll
CertFreeCertificateChainEngine,crypt32.dll
CertFreeCertificateChainList,crypt32.dll
CertFreeCertificateContext,crypt32.dll
CertFreeCRLContext,crypt32.dll
CertFreeCTLContext,crypt32.dll
CertGetCertificateChain,crypt32.dll
CertGetCertificateContextProperty,crypt32.dll
CertGetCRLContextProperty,crypt32.dll
CertGetCRLFromStore,crypt32.dll
CertGetCTLContextProperty,crypt32.dll
CertGetEnhancedKeyUsage,crypt32.dll
CertGetIntendedKeyUsage,crypt32.dll
CertGetIssuerCertificateFromStore,crypt32.dll
CertGetNameStringA,crypt32.dll
CertGetNameStringW,crypt32.dll
CertGetPublicKeyLength,crypt32.dll
CertGetStoreProperty,crypt32.dll
CertGetSubjectCertificateFromStore,crypt32.dll
CertGetValidUsages,crypt32.dll
CertIsValidCRLForCertificate,crypt32.dll
CertNameToStrA,crypt32.dll
CertNameToStrW,crypt32.dll
CertOpenStore,crypt32.dll
CertRDNValueToStrA,crypt32.dll
CertRDNValueToStrW,crypt32.dll
CertRemoveStoreFromCollection,crypt32.dll
CertResyncCertificateChainEngine,crypt32.dll
CertSaveStore,crypt32.dll
CertSelectCertificateChains,crypt32.dll
CertSerializeCertificateStoreElement,crypt32.dll
CertSerializeCRLStoreElement,crypt32.dll
CertSerializeCTLStoreElement,crypt32.dll
CertSetCertificateContextProperty,crypt32.dll
CertSetCRLContextProperty,crypt32.dll
CertSetCTLContextProperty,crypt32.dll
CertSetStoreProperty,crypt32.dll
CertStrToNameA,crypt32.dll
CertStrToNameW,crypt32.dll
CertVerifyCertificateChainPolicy,crypt32.dll
CertVerifySubjectCertificateContext,crypt32.dll
CertVerifyTimeValidity,crypt32.dll
cexp,api-ms-win-crt-math-l1-1-0.dll
cexpf,api-ms-win-crt-math-l1-1-0.dll
cexpl,api-ms-win-crt-math-l1-1-0.dll
CheckGamingPrivilegeSilently,api-ms-win-gaming-tcui-l1-1-1.dll
CheckGamingPrivilegeSilently,api-ms-win-gaming-tcui-l1-1-2.dll
CheckGamingPrivilegeSilently,api-ms-win-gaming-tcui-l1-1-3.dll
CheckGamingPrivilegeSilently,gamingtcui.dll
CheckGamingPrivilegeSilentlyForUser,api-ms-win-gaming-tcui-l1-1-2.dll
CheckGamingPrivilegeSilentlyForUser,api-ms-win-gaming-tcui-l1-1-3.dll
CheckGamingPrivilegeSilentlyForUser,gamingtcui.dll
CheckGamingPrivilegeWithUI,api-ms-win-gaming-tcui-l1-1-1.dll
CheckGamingPrivilegeWithUI,api-ms-win-gaming-tcui-l1-1-2.dll
CheckGamingPrivilegeWithUI,api-ms-win-gaming-tcui-l1-1-3.dll
CheckGamingPrivilegeWithUI,gamingtcui.dll
CheckGamingPrivilegeWithUIForUser,api-ms-win-gaming-tcui-l1-1-2.dll
CheckGamingPrivilegeWithUIForUser,api-ms-win-gaming-tcui-l1-1-3.dll
CheckGamingPrivilegeWithUIForUser,gamingtcui.dll
CheckTokenMembership,advapi32.dll
CheckTokenMembership,api-ms-win-downlevel-advapi32-l1-1-0.dll
CheckTokenMembership,api-ms-win-downlevel-advapi32-l1-1-1.dll
CheckTokenMembership,api-ms-win-security-base-l1-1-0.dll
CheckTokenMembership,api-ms-win-security-base-l1-2-0.dll
CheckTokenMembership,api-ms-win-security-base-l1-2-1.dll
CheckTokenMembership,api-ms-win-security-base-l1-2-2.dll
CheckTokenMembershipEx,advapi32.dll
CheckTokenMembershipEx,api-ms-win-security-base-l1-2-0.dll
CheckTokenMembershipEx,api-ms-win-security-base-l1-2-1.dll
CheckTokenMembershipEx,api-ms-win-security-base-l1-2-2.dll
cimag,api-ms-win-crt-math-l1-1-0.dll
cimagf,api-ms-win-crt-math-l1-1-0.dll
cimagl,api-ms-win-crt-math-l1-1-0.dll
clearerr,api-ms-win-crt-stdio-l1-1-0.dll
clearerr_s,api-ms-win-crt-stdio-l1-1-0.dll
ClipCursor,ext-ms-win-rtcore-ntuser-cursor-l1-1-1.dll
ClipCursor,user32.dll
clock,api-ms-win-crt-time-l1-1-0.dll
clog,api-ms-win-crt-math-l1-1-0.dll
clog10,api-ms-win-crt-math-l1-1-0.dll
clog10f,api-ms-win-crt-math-l1-1-0.dll
clog10l,api-ms-win-crt-math-l1-1-0.dll
clogf,api-ms-win-crt-math-l1-1-0.dll
clogl,api-ms-win-crt-math-l1-1-0.dll
CloseCompressor,cabinet.dll
CloseDecompressor,cabinet.dll
CloseHandle,api-ms-win-core-handle-l1-1-0.dll
CloseHandle,api-ms-win-downlevel-kernel32-l1-1-0.dll
CloseHandle,kernel32.dll
ClosePrivateNamespace,api-ms-win-core-namespace-l1-1-0.dll
ClosePrivateNamespace,api-ms-win-downlevel-kernel32-l1-1-0.dll
ClosePrivateNamespace,kernel32.dll
closesocket,ws2_32.dll
CloseThreadpool,api-ms-win-core-threadpool-l1-1-0.dll
CloseThreadpool,api-ms-win-core-threadpool-l1-2-0.dll
CloseThreadpool,api-ms-win-downlevel-kernel32-l1-1-0.dll
CloseThreadpool,kernel32.dll
CloseThreadpoolCleanupGroup,api-ms-win-core-threadpool-l1-1-0.dll
CloseThreadpoolCleanupGroup,api-ms-win-core-threadpool-l1-2-0.dll
CloseThreadpoolCleanupGroup,api-ms-win-downlevel-kernel32-l1-1-0.dll
CloseThreadpoolCleanupGroup,kernel32.dll
CloseThreadpoolCleanupGroupMembers,api-ms-win-core-threadpool-l1-1-0.dll
CloseThreadpoolCleanupGroupMembers,api-ms-win-core-threadpool-l1-2-0.dll
CloseThreadpoolCleanupGroupMembers,api-ms-win-downlevel-kernel32-l1-1-0.dll
CloseThreadpoolCleanupGroupMembers,kernel32.dll
CloseThreadpoolIo,api-ms-win-core-threadpool-l1-1-0.dll
CloseThreadpoolIo,api-ms-win-core-threadpool-l1-2-0.dll
CloseThreadpoolIo,api-ms-win-downlevel-kernel32-l1-1-0.dll
CloseThreadpoolIo,kernel32.dll
CloseThreadpoolTimer,api-ms-win-core-threadpool-l1-1-0.dll
CloseThreadpoolTimer,api-ms-win-core-threadpool-l1-2-0.dll
CloseThreadpoolTimer,api-ms-win-downlevel-kernel32-l1-1-0.dll
CloseThreadpoolTimer,kernel32.dll
CloseThreadpoolWait,api-ms-win-core-threadpool-l1-1-0.dll
CloseThreadpoolWait,api-ms-win-core-threadpool-l1-2-0.dll
CloseThreadpoolWait,api-ms-win-downlevel-kernel32-l1-1-0.dll
CloseThreadpoolWait,kernel32.dll
CloseThreadpoolWork,api-ms-win-core-threadpool-l1-1-0.dll
CloseThreadpoolWork,api-ms-win-core-threadpool-l1-2-0.dll
CloseThreadpoolWork,api-ms-win-downlevel-kernel32-l1-1-0.dll
CloseThreadpoolWork,kernel32.dll
CloseTrace,advapi32.dll
CloseTrace,api-ms-win-downlevel-advapi32-l2-1-1.dll
CloseTrace,api-ms-win-eventing-consumer-l1-1-0.dll
CLSIDFromString,api-ms-win-core-com-l1-1-0.dll
CLSIDFromString,api-ms-win-core-com-l1-1-1.dll
CLSIDFromString,api-ms-win-core-com-l1-1-2.dll
CLSIDFromString,api-ms-win-downlevel-ole32-l1-1-0.dll
CLSIDFromString,api-ms-win-downlevel-ole32-l1-1-1.dll
CLSIDFromString,ole32.dll
CoCreateFreeThreadedMarshaler,api-ms-win-core-com-l1-1-0.dll
CoCreateFreeThreadedMarshaler,api-ms-win-core-com-l1-1-1.dll
CoCreateFreeThreadedMarshaler,api-ms-win-core-com-l1-1-2.dll
CoCreateFreeThreadedMarshaler,api-ms-win-downlevel-ole32-l1-1-0.dll
CoCreateFreeThreadedMarshaler,api-ms-win-downlevel-ole32-l1-1-1.dll
CoCreateFreeThreadedMarshaler,ole32.dll
CoCreateGuid,api-ms-win-core-com-l1-1-0.dll
CoCreateGuid,api-ms-win-core-com-l1-1-1.dll
CoCreateGuid,api-ms-win-core-com-l1-1-2.dll
CoCreateGuid,api-ms-win-downlevel-ole32-l1-1-0.dll
CoCreateGuid,api-ms-win-downlevel-ole32-l1-1-1.dll
CoCreateGuid,ole32.dll
CoCreateInstanceFromApp,api-ms-win-core-com-l1-1-0.dll
CoCreateInstanceFromApp,api-ms-win-core-com-l1-1-1.dll
CoCreateInstanceFromApp,api-ms-win-core-com-l1-1-2.dll
CoCreateInstanceFromApp,ole32.dll
CoDisconnectObject,api-ms-win-core-com-l1-1-0.dll
CoDisconnectObject,api-ms-win-core-com-l1-1-1.dll
CoDisconnectObject,api-ms-win-core-com-l1-1-2.dll
CoDisconnectObject,api-ms-win-downlevel-ole32-l1-1-0.dll
CoDisconnectObject,api-ms-win-downlevel-ole32-l1-1-1.dll
CoDisconnectObject,ole32.dll
CoFreeUnusedLibraries,api-ms-win-core-com-l1-1-0.dll
CoFreeUnusedLibraries,api-ms-win-core-com-l1-1-1.dll
CoFreeUnusedLibraries,api-ms-win-core-com-l1-1-2.dll
CoFreeUnusedLibraries,api-ms-win-downlevel-ole32-l1-1-0.dll
CoFreeUnusedLibraries,api-ms-win-downlevel-ole32-l1-1-1.dll
CoFreeUnusedLibraries,ole32.dll
CoFreeUnusedLibrariesEx,api-ms-win-core-com-l1-1-0.dll
